"","LarvalID","OtoPart","SiteName","Li.Ca","B.Ca","Na.Ca","Mg.Ca","Mg.Ca.1","Al.Ca","Si.Ca","K.Ca","Ca.Ca","Sc.Ca","Ti.Ca","V.Ca","Cr.Ca","Mn.Ca","Fe.Ca","Ni.Ca","Cu.Ca","Zn.Ca","Ga.Ca","Rb.Ca","Sr.Ca","Sr.Ca.1","Y.Ca","Ag.Ca","Sb.Ca","Ba.Ca","Ba.Ca.1","La.Ca","Ce.Ca","Nd.Ca","Er.Ca","Pb.Ca","Li","B","Na","Mg","Mg.1","Al","Si","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Ni","Cu","Zn","Ga","Rb","Sr","Sr.1","Y","Ag","Sb","Ba","Ba.1","La","Ce","Nd","Er","Pb","Delta13C","Delta15N","CNRatio","Label"
"219","219","Core","Nerreman",1.32189872972973e-06,1.12171216216216e-05,0.0205929015135135,0.000205988135135135,0.000185755918918919,3.45152027027027e-06,0.00371770251351351,0.00255121537837838,1.05579833413514,1.49242656756757e-07,3.77234054054054e-07,5.04876837837838e-08,7.05421459459459e-07,2.58760143243243e-05,0.000191897972972973,4.55140624324324e-07,4.1151952972973e-07,4.16026756756757e-07,5.58087789189189e-07,5.28437794594595e-07,0.00203700402702703,0.00197128883783784,4.69197324324324e-09,5.55116756756757e-09,0,1.74606459459459e-05,1.75807621621622e-05,7.2943e-10,2.72762027027027e-09,8.6868027027027e-09,3.15525945945946e-09,4.76015972972973e-09,0.0915744036486486,1.21032253389189,4725.04686267568,49.9679768197297,45.0601110256757,0.929461031891892,1042.10325242919,995.540548927027,422319.333678378,0.0669628295945946,0.180219294405405,0.0256691335135135,0.366077826594595,14.1881041107027,106.956877188649,0.26661757127027,0.260995237324324,0.271589256594595,0.388358258621622,0.450765089810811,1781.34923472973,1723.88170440541,0.00416331983783784,0.00597629289189189,0,23.9315086118919,24.0961592154054,0.00101124645945946,0.00381439178378378,0.0125054536486486,0.00526718040540541,0.00984385816216216,-23.06927536,12.31883859,3.147094824,"N20131111-219"
"220","220","Core","Nerreman",1.54962037037037e-06,2.01989974074074e-05,0.0194040931481481,0.000137435496296296,0.000125168833333333,3.99629555555556e-06,0.00459556359259259,0.00254358351851852,0.981733939333333,1.40145796296296e-07,3.14195333333333e-07,3.39581888888889e-08,8.29743518518518e-07,1.20771622222222e-06,0.000181189185185185,4.28934074074074e-07,3.07486218518519e-07,4.59137e-07,3.85834296296296e-07,4.99791e-07,0.00337010762962963,0.00337302459259259,5.81872740740741e-09,5.46759259259259e-09,0,8.2499862962963e-05,7.91859703703704e-05,6.29854074074074e-10,3.70128148148148e-09,8.0380962962963e-09,2.1557e-09,4.74042185185185e-09,0.107349878259259,2.17946448840741,4452.27446614815,33.3387014548148,30.3630719144444,1.07616366014815,1288.17508155556,992.562395814815,392693.57572963,0.062881183037037,0.150103288481481,0.0172651295925926,0.430594813037037,0.662204149962963,100.988124812593,0.251265972666667,0.195014951333333,0.299732511444444,0.268491587888889,0.426329067222222,2947.14138751852,2949.69225081481,0.00516311866666667,0.00588631659259259,0,113.074092357407,108.532077482593,0.000873200666666667,0.00517598985185185,0.0115715823333333,0.00359858388888889,0.009803047,-22.97842303,12.91965433,3.186983438,"N20131111-220"
"221","221","Core","Nerreman",2.3237826952381e-06,1.4580550952381e-05,0.0205527135714286,0.000203371023809524,0.000197638404761905,3.42909619047619e-06,0.00393304373809524,0.00256053861904762,0.979528393452381,1.09381254761905e-07,4.26308333333333e-07,3.50767857142857e-08,1.29869814285714e-06,5.34247830952381e-05,0.000182611357142857,5.36147345238095e-07,4.63270285714286e-07,3.85124023809524e-07,5.05601166666667e-07,4.42408296904762e-07,0.00250872654761905,0.00246965114285714,3.82395714285714e-09,4.45235e-09,3.90997619047619e-10,2.36781904761905e-05,2.48860714285714e-05,1.03522595238095e-09,1.09370285714286e-09,4.33942142857143e-09,2.67595952380952e-09,6.03196238095238e-09,0.160979848357143,1.5732359347619,4715.82573095238,49.3331367259524,47.9425271707143,0.923422292404762,1102.46521362857,999.178658511905,391811.35737619,0.0490776474047619,0.203663689142857,0.0178338796666667,0.673958319261905,29.2934050675476,101.780888559048,0.314070740761905,0.29381686952381,0.25141547997619,0.351834120428571,0.377380821642857,2193.86809966667,2159.69700471429,0.00339310414285714,0.00479332226190476,0.00047515219047619,32.4532657411905,34.1087832707143,0.00143518638095238,0.00152947061904762,0.0062470005,0.00446706997619048,0.0124738997857143,-23.06774448,16.56375604,3.213324095,"N20131111-221"
"223","223","Core","Nerreman",3.50593e-06,1.2078e-05,0.016850835,0.000211,0.000185552,0,0,0.002275488,0.77200619,1.41094e-07,0,0,1.80143e-06,3.20917e-06,0.000142666,0,9.28032e-08,3.27068e-07,9.90633e-07,1.69913e-07,0.0018458,0.001793324,0,0,0,2.33008e-05,2.27116e-05,0,7.86697e-09,2.17937e-08,0,6.13508e-09,0.242872872,1.303216604,3866.428643,51.1836879,45.0105602,0,0,887.9457662,308802.4759,0.063306668,0,0,0.934849274,1.759623554,79.51658361,0,0.058857958,0.213515279,0.689354764,0.14493858,1614.142358,1568.251963,0,0,0,31.93604931,31.12843325,0,0.011001428,0.031374084,0,0.012687145,-23.6860342,12.81588587,3.271878249,"N20131111-223"
"224","224","Core","Nerreman",2.52211909756098e-06,1.3187293902439e-05,0.019427449097561,0.000501585780487805,0.000493514219512195,4.25354292682927e-06,0.00149586354390244,0.0018940286097561,1.02011636526829,1.46695453414634e-07,3.26083595121951e-07,9.8983273902439e-08,7.77078853658537e-07,2.66068880487805e-05,0.000176986317073171,4.4424916097561e-07,3.25012948780488e-07,3.01513073170732e-07,6.09971731707317e-07,3.91466985365854e-07,0.00185512470731707,0.00189253192682927,3.11439146341463e-09,8.53598292682927e-09,1.1625036097561e-08,1.58570780487805e-05,1.63709029268293e-05,1.63674609756098e-09,2.39316024390244e-09,1.71401951219512e-09,5.59149e-09,2.01485414634146e-09,0.174719703682927,1.42290274168293,4457.6334877561,121.673145569268,119.715168680976,1.14543688312195,419.303104812439,739.09177857561,408046.54612439,0.0658199517804878,0.155782602219512,0.0503254193902439,0.403264098195122,14.5888549385854,98.6456745236585,0.26023756402439,0.206130791926829,0.196832768731707,0.424462707756098,0.333926961292683,1622.29677780488,1655.00922731707,0.00276348695121951,0.00918969312195122,0.014127101804878,21.7336684573171,22.4379163009756,0.00226910421951219,0.00334667397560976,0.00246749119512195,0.00933407324390244,0.00416665146341463,-23.3487902,17.16227924,3.441723386,"N20131111-224"
"225","225","Core","Kambah Pool",3.02125480487805e-06,1.63156951219512e-05,0.0217722412926829,0.000176461926829268,0.000156180951219512,2.18722414634146e-06,0.00242684216829268,0.00284138953658537,1.07025997746341,1.95222085365854e-07,2.13009531707317e-07,7.77959946341463e-08,8.34468536585366e-07,1.9819376097561e-06,0.000182434609756098,4.78922170731707e-07,5.23635002439024e-07,4.09549829268293e-07,8.00369756097561e-07,6.44954014634146e-07,0.0026512212195122,0.00264094109756098,3.77465853658537e-09,8.87031707317073e-09,7.73670512195122e-09,3.16101853658537e-05,3.18010707317073e-05,1.8320256097561e-09,2.02177268292683e-09,8.46077073170732e-09,3.30924146341463e-09,2.21585048780488e-09,0.20929717004878,1.760457154,4995.64666395122,42.8055898782927,37.8859072878049,0.588998006560976,680.26423929878,1108.77288086585,428103.991007317,0.0875930310731707,0.101762856341463,0.0395533265365854,0.433046833609756,1.08671875673171,101.682325499024,0.28054864995122,0.332101273585366,0.267361273902439,0.556955561439024,0.550155238341463,2318.4790222439,2309.48910414634,0.00334935987804878,0.00954962495121951,0.00940187773170732,43.3248416082927,43.5864606853659,0.00253983253658537,0.00282731397560976,0.0121800627560976,0.00552422785365854,0.00458230419512195,-24.62380461,14.10543777,3.220839873,"K20131111-225"
"226","226","Core","Tharwa Sandwash",1.94105656666667e-06,2.405739e-05,0.020566359,0.000202779466666667,0.000194694166666667,3.00125433333333e-06,0.00291409636666667,0.00248807003333333,0.984428965833333,2.34429973333333e-07,3.9520463e-07,8.50959833333333e-08,9.02045766666667e-07,4.4303253e-06,0.0001734104,3.64353733333333e-07,2.46841073333333e-07,4.12434433333333e-07,7.2332026e-07,4.91687476666667e-07,0.00229260806666667,0.00232466293333333,1.91595033333333e-09,8.76089e-09,8.70323166666667e-09,1.81067933333333e-05,1.79452933333333e-05,1.27301966666667e-09,2.817824e-09,7.62933e-09,4.32926333333333e-09,2.84804e-09,0.134466500733333,2.59578136746667,4718.9566743,49.1896255936667,47.2283294793333,0.808208924533333,816.8456496,970.899830273333,393771.58634,0.105185050566667,0.188804384266667,0.0432648101333333,0.468115944966667,2.42919660373333,96.652583201,0.21343535,0.156552324066667,0.2692442911,0.503339060666667,0.4194164823,2004.8736594,2032.90544993333,0.00170007616666667,0.00943182526666667,0.0105764284333333,24.8171284583333,24.5957724923333,0.0017648576,0.0039405367,0.0109831238666667,0.00722699453333333,0.00588965183333333,-23.60210099,13.9968567,3.210788467,"T20131112-226"
"228","228","Core","Kambah Pool",2.20432387179487e-06,1.53573361538462e-05,0.0164068511025641,0.000325602051282051,0.000312391974358974,2.87012e-06,0.00134640528205128,0.00107958374358974,0.999544218589744,1.67449446153846e-07,1.79081627948718e-07,8.02993948717949e-08,7.40120948717949e-07,4.82387156410256e-05,0.000169063512820513,4.4910658974359e-07,2.82614341025641e-07,4.91851333333333e-07,7.62047794871795e-07,1.64057579487179e-07,0.00208119497435897,0.0021268251025641,3.91568487179487e-09,2.58070512820513e-09,2.98555641025641e-09,1.93335025641026e-05,1.92347666666667e-05,1.31115282051282e-09,1.77059487179487e-09,7.30587179487179e-09,3.16358205128205e-09,3.50515333333333e-09,0.152704372820513,1.65705082825641,3764.55644423077,78.9835715328205,75.7790842994872,0.772895298410256,377.408716190769,421.277408835897,399817.687441026,0.0751319118461539,0.0855541449230769,0.0408261158717949,0.384085147897436,26.449850705,94.2297680194872,0.263082842564103,0.179240572512821,0.321089137769231,0.53028824125641,0.13994350525641,1819.99402023077,1859.89728841026,0.00347449861538462,0.00277833905128205,0.00362814128205128,26.4984418817949,26.3631115833333,0.00181771664102564,0.00247605815384615,0.0105174815897436,0.00528107874358974,0.0072485471025641,-24.33039478,13.58659666,3.315518595,"K20131113-228"
"229","229","Core","Kambah Pool",2.67445486875e-06,1.24617409375e-05,0.0182819743125,0.00027253134375,0.00027378690625,2.780561875e-06,0.0029691733125,0.0015735816875,1.06663695178125,1.20158359375e-07,2.883705975e-07,6.74843471875e-08,6.37913e-07,1.11357428125e-05,0.00020082825,5.0998460625e-07,3.108928125e-07,2.906730625e-07,9.6703528125e-07,2.524698978125e-07,0.00198205621875,0.0020630723125,3.6984e-09,6.610765625e-09,3.25861875e-09,1.214687875e-05,1.24907984375e-05,1.439535e-09,2.972508125e-09,8.655684375e-09,3.200090625e-09,4.8888865625e-09,0.18527262475,1.3446170163125,4194.80396753125,66.1098259021875,66.414406213125,0.748778500625,832.28422237,614.0463076375,426654.78070625,0.053913134125,0.13776568209375,0.03431063059375,0.331044268125,6.10585511809375,111.934258189687,0.2987447000625,0.197175412625,0.189756215,0.67293383246875,0.2153605525625,1733.297735375,1804.14592484375,0.003281694625,0.00711703478125,0.003959975125,16.648471576875,17.1198647821875,0.00199570240625,0.00415685396875,0.01246066234375,0.00534201671875,0.010110055625,-24.44811848,13.20267021,3.223428365,"K20131113-229"
"230","230","Core","Kambah Pool",2.9488755862069e-06,8.87906724137931e-06,0.0186294505172414,0.000229142862068966,0.000219678413793103,3.1539275862069e-06,0.00350292513793103,0.00198459444827586,0.989408781172414,2.24828582758621e-07,2.82365365172414e-07,8.77663565517241e-08,9.84756448275862e-07,9.398685e-05,0.000194430206896552,5.25238872413793e-07,2.75368389655172e-07,6.71539137931035e-07,1.06991548275862e-06,2.01627379310345e-07,0.00197393482758621,0.00207210734482759,4.09014e-09,4.58021379310345e-09,1.04756551724138e-09,1.89821551724138e-05,1.85209413793103e-05,1.66516586206897e-09,2.1043575862069e-09,7.20970689655172e-09,2.31014827586207e-09,3.28907931034483e-09,0.204283071310345,0.958047680724138,4274.53249337931,55.5847827444828,53.2889299475862,0.849322577862069,981.899319168966,774.432557082759,395763.512482759,0.100877006862069,0.134896697551724,0.0446224815862069,0.511038182206897,51.5340800642759,108.368230356552,0.307680476137931,0.174645015862069,0.438391948137931,0.744525151172414,0.171991106655172,1726.19547789655,1812.04701086207,0.00362929537931034,0.00493098003448276,0.00127303624137931,26.0168841772414,25.3847650406897,0.002308505,0.00294280593103448,0.0103790452068966,0.00385641848275862,0.00680170627586207,-25.188978,18.33412951,3.266424444,"K20131113-230"
"231","231","Core","Kambah Pool",1.7735725952381e-06,9.80887733333333e-06,0.0183028357857143,0.000301808666666667,0.000285569642857143,1.94870476190476e-06,0.00365309478571429,0.00187285361904762,0.9748622035,1.33611751190476e-07,1.94843814047619e-07,6.44646460214286e-08,9.91782908333333e-07,6.49354333333333e-05,0.000185491071428571,3.47066723809524e-07,3.53553516666667e-07,6.04792380952381e-07,1.06694223809524e-06,1.70283692857143e-07,0.00202838573809524,0.00202787047619048,3.99059047619048e-09,8.11110952380952e-09,7.62297619047619e-10,1.67041930952381e-05,1.71665595238095e-05,0,7.64174285714286e-10,6.04526904761905e-09,3.27554523809524e-09,4.14349333333333e-09,0.122864115833333,1.05837398559524,4199.59064745238,73.2118277340476,69.2726228502381,0.52476726202381,1023.9931581619,730.828804016667,389944.881414286,0.0599494718333333,0.0930843816190476,0.0327753560119048,0.514684648952381,35.6048204372143,103.385921756905,0.203308692857143,0.224231855833333,0.394818739119048,0.742456677833333,0.14525451,1773.81261014286,1773.3620445,0.00354096288095238,0.00873228164285714,0.000926367071428571,22.8947192457143,23.528451572619,0,0.00106864652380952,0.00870272266666667,0.00546798180952381,0.00856860942857143,-25.14971421,18.34125899,3.235580208,"K20131113-231"
"232","232","Core","Kambah Pool",4.42954466666667e-06,1.26651735897436e-05,0.0190732374871795,0.000180807666666667,0.000171440871794872,2.19330871794872e-06,0.00480141812820513,0.00199316202564103,1.03499430330769,1.38130126923077e-07,1.67334500512821e-07,5.31512974358974e-08,7.52517338461539e-07,1.04586736923077e-05,0.00021750458974359,3.9279148974359e-07,3.69085879487179e-07,5.13458384615385e-07,1.28142869230769e-06,2.26610771794872e-07,0.00243811461538462,0.00246832805128205,3.02342512820513e-09,4.81069743589744e-09,5.94916923076923e-10,2.01413205128205e-05,2.08194435897436e-05,1.40459846153846e-09,1.24575487179487e-09,5.73435128205128e-09,2.28424871794872e-09,3.41426358974359e-09,0.306856325153846,1.36656667848718,4376.35951671795,43.8597911707692,41.5875879951282,0.590636464179487,1345.87784322051,777.775776379487,413997.721384615,0.0619767953333333,0.0799422017948718,0.0270233705128205,0.390518332666667,5.734609123,121.229025581282,0.230093934461538,0.234082859461538,0.335194394666667,0.891711458025641,0.193302295589744,2132.11835025641,2158.53989505128,0.00268277141025641,0.00517911369230769,0.000722960974358974,27.6056417451282,28.5350588371795,0.00194726861538462,0.00174210423076923,0.00825512802564103,0.00381318128205128,0.00706058535897436,-24.03170677,13.82225302,3.232754611,"K20131113-232"
"233","233","Core","Kambah Pool",3.68957625714286e-06,1.29110507142857e-05,0.0187839643571429,0.000247106476190476,0.000237342333333333,1.59443095238095e-06,0.00454949042857143,0.00180302695238095,1.0917670017619,1.92595128571429e-07,1.97996124761905e-07,6.41888380952381e-08,1.22897521190476e-06,7.711764e-05,0.000209373880952381,4.93583378571429e-07,3.70047669047619e-07,3.99597928571429e-07,1.13414992857143e-06,2.73054080166667e-07,0.00236321861904762,0.0024397815952381,3.04420357142857e-09,1.07266452380952e-08,9.01507142857143e-11,1.6654980952381e-05,1.67416928571429e-05,1.29407785714286e-09,2.40551214285714e-09,4.64154285714286e-09,5.01247857142857e-09,3.10288404761905e-09,0.255595108380952,1.39309679369048,4309.98574259524,59.9423470645238,57.5737749359524,0.429364493642857,1275.2603852769,703.580927219048,436706.800711905,0.0864143722619048,0.0945903222142857,0.0326351219761905,0.637775455476191,42.2844864573333,116.697213605714,0.28913724297619,0.234692914166667,0.260864365071429,0.789224413547619,0.232919012190476,2066.6222227381,2133.57620471429,0.00270120745238095,0.011548115547619,0.00010955380952381,22.8272748928571,22.9461125988095,0.00179404680952381,0.00336394814285714,0.00668193621428571,0.00836750761904762,0.00641666416666667,-24.81822591,14.04724684,3.247916442,"K20131113-233"
"234","234","Core","Kambah Pool",2.03873432e-06,2.3851676e-05,0.01759159188,0.000130292484,0.000124777136,1.5785752e-06,0.00479246572,0.00189661172,1.01597438672,1.4934008e-07,3.990289548e-07,8.687504e-08,9.87497628e-07,1.77532484e-06,0.00018120648,4.75138292e-07,2.96486204e-07,4.5729704e-07,8.3363548e-07,2.214695e-07,0.00245606796,0.0025040618,3.794306e-09,8.061736e-09,0,1.7668972e-05,1.7565404e-05,2.003276e-10,2.8367952e-09,6.997124e-09,4.501332e-09,1.1219252e-09,0.14123312868,2.57358602208,4036.39556032,31.6059421828,30.2680474296,0.42509528748,1343.36835238,740.099733224,406389.754656,0.06700652128,0.19063152584,0.04416931336,0.51246103824,0.97343073268,100.99781456,0.27833206824,0.18803845032,0.29853118672,0.58010460308,0.1889166496,2147.81854036,2189.78880628,0.00336679432,0.00867912052,0,24.2170389688,24.0750932856,0.00027772472,0.00396707072,0.0100730054,0.00751422384,0.0023201052,-25.12028516,13.74546347,3.286971233,"K20131113-234"
"235","235","Core","Kambah Pool",2.8142953952381e-06,1.20074594761905e-05,0.0181747834047619,0.000351557095238095,0.000338076071428571,2.75879357142857e-06,0.00474960419047619,0.00160299528571429,1.01029510238095,1.21110869047619e-07,2.18435626428571e-07,9.17229857142857e-08,1.08558614285714e-06,3.53064323809524e-05,0.000208858119047619,4.67270333333333e-07,4.10767228571429e-07,4.95743547619048e-07,1.14955735714286e-06,1.56352276738095e-07,0.00202713892857143,0.00210242788095238,3.17718785714286e-09,4.90035e-09,5.82066666666667e-10,1.84883952380952e-05,1.8555819047619e-05,8.69868333333333e-10,1.605405e-09,5.5366e-09,2.15200238095238e-09,3.53108333333333e-09,0.194960179761905,1.29559958752381,4170.20900521429,85.2796326840476,82.0094699857143,0.742916305738095,1331.35391939857,625.524119304762,404118.040940476,0.0543405174047619,0.104354987809524,0.046634116452381,0.563363975261905,19.3589231815,116.409817615714,0.273723046785714,0.260518157952381,0.323629959833333,0.799946122785714,0.133370803452381,1772.72233564286,1838.56212211905,0.00281920721428571,0.00527563354761905,0.00070734480952381,25.340151937619,25.4325522545238,0.00120594392857143,0.0022450510952381,0.00797044776190476,0.003592416,0.00730216766666667,-25.37506184,13.416539,3.318623951,"K20131113-235"
"236","236","Core","Kambah Pool",1.97363559393939e-06,1.64307390909091e-05,0.0173250235454545,0.000204813303030303,0.000199163454545455,3.07707393939394e-06,0.00634044542424242,0.00159700057575758,1.00273877569697,1.78821863636364e-07,2.43848453636364e-07,6.28134151515152e-08,1.05777470606061e-06,7.83529757575758e-06,0.000195559939393939,6.12607193939394e-07,7.30075787878788e-07,8.84716545454545e-07,9.31330606060606e-07,1.44434960606061e-07,0.00251481457575758,0.00258129584848485,4.11839393939394e-09,6.12568484848485e-09,0,2.46629727272727e-05,2.45603212121212e-05,1.55201454545455e-09,1.59405787878788e-09,5.00940909090909e-09,3.9527303030303e-09,1.51968090909091e-09,0.136723454363636,1.77286937539394,3975.23136593939,49.6829980115152,48.3124673781818,0.828625843454545,1777.28011434242,623.184858084848,401095.510284849,0.0802345416060606,0.116495632848485,0.0319358134545455,0.548931091575758,4.29618212287879,108.997843546667,0.358860266666667,0.463030963848485,0.577558022939394,0.648087581424242,0.123205173575758,2199.19205448485,2257.32962675758,0.00365436854545455,0.00659480615151515,0,33.8029954690909,33.6623210242424,0.00215163675757576,0.00222918321212121,0.00721151154545455,0.00659843460606061,0.00314265115151515,-25.17816742,13.83826676,3.232441319,"K20131113-236"
"238","238","Core","Kambah Pool",4.19031987804878e-06,1.27638480243902e-05,0.0171766974146341,0.000421292634146341,0.000409292731707317,3.54021707317073e-06,0.00288034836585366,0.00156555775609756,0.989240387682927,7.23605317073171e-08,1.76234268292683e-07,6.89656658536585e-08,7.42338243902439e-07,8.21234612195122e-05,0.000135678834146341,4.94315995121951e-07,2.52544948780488e-07,3.58007048780488e-07,1.27155017073171e-07,2.4871087804878e-07,0.00180320670731707,0.00177389519512195,1.2050587804878e-09,9.24415365853659e-09,1.39982268292683e-08,1.10052173170732e-05,1.10605331707317e-05,1.08428487804878e-09,2.9212743902439e-09,3.07464390243902e-09,2.96623170731707e-09,2.20203414634146e-09,0.290284063609756,1.3772140685122,3941.19788136585,102.195870959512,99.2849974897561,0.953346637292683,807.3858183,610.915189458537,395696.155070732,0.0324670347804878,0.0841939233414634,0.0350637731707317,0.38523580597561,45.029240417439,75.6223932631707,0.289566285487805,0.160169920146341,0.233713102804878,0.0884837539756098,0.212154006,1576.89477652195,1551.26204617561,0.00106928285365854,0.00995209085365854,0.0170110750487805,15.0837210616098,15.1595385793171,0.00150320065853659,0.00408520495121951,0.00442623509756098,0.00495163053658537,0.00455374080487805,-24.50127365,13.52778696,3.334003878,"K20131113-238"
"239","239","Core","Kambah Pool",4.27186951219512e-06,8.89381536585366e-06,0.0189850206097561,0.000141462731707317,0.000132716682926829,3.20752951219512e-06,0.0019073253902439,0.00188262773170732,1.02444914714634,2.02018897560976e-07,3.59352292682927e-07,7.02166817560976e-08,1.17041865853659e-06,5.49827517073171e-07,0.000143753243902439,4.037953e-07,3.07908865853659e-07,3.89174634146341e-07,2.73856565853659e-07,4.19178865853659e-07,0.0030790027804878,0.0031408187804878,4.00776634146341e-09,1.29837365853659e-08,5.06928048780488e-09,6.81724024390244e-05,6.85323780487805e-05,1.23720853658537e-09,2.73963829268293e-09,5.15909268292683e-09,5.55205121951220e-09,3.80755853658537e-09,0.295933400829268,0.959638971414634,4356.11814341463,34.3155881441463,32.1940042178049,0.86375641595122,534.639344671463,734.642872682927,409779.658873171,0.0906426795853659,0.171676254682927,0.0356998031463415,0.607387683829268,0.301476643073171,80.122779102439,0.236540067487805,0.195282955682927,0.254060022292683,0.190569381634146,0.357565788951219,2692.57170260976,2746.62955734146,0.00355620185365854,0.0139780654390244,0.00616033909756098,93.4369135036585,93.9302997782927,0.00171520609756098,0.00383120095121951,0.00742699397560976,0.00926822902439024,0.00787391163414634,-24.881381,14.17823839,3.293669641,"K20131113-239"
"240","240","Core","Kambah Pool",4.62790196829268e-06,9.99253775609756e-06,0.0179951930487805,0.000306517170731707,0.000299044268292683,3.78696390243902e-06,0.00278744146341463,0.00149690865853659,1.00446723817073,1.38366736585366e-07,4.78283658536585e-07,7.14960463414634e-08,8.20821056097561e-07,3.60396775609756e-05,0.000160305892682927,4.79986073170732e-07,3.97504048780488e-07,5.29547317073171e-07,3.80227544634146e-07,2.0019216195122e-07,0.00238694685365854,0.00239539997560976,4.8259356097561e-09,3.43128048780488e-09,2.21260731707317e-09,2.14539780487805e-05,2.13579975609756e-05,1.45340585365854e-09,1.72343268292683e-09,5.37093414634146e-09,4.06397073170732e-09,2.84732195121951e-09,0.32059739102439,1.07819117117073,4129.00192778049,74.3539987121951,72.5412672456098,1.01979219778049,781.343265488049,584.126799748781,401786.895241463,0.062082971,0.22849437104878,0.036350262097561,0.425964143536585,19.7609704537317,89.3486013919512,0.28117190802439,0.252106438487805,0.345697593292683,0.26458994997561,0.170766807048781,2087.37247992683,2094.76470268293,0.00428218997560976,0.00369405648780488,0.00268882829268293,29.4047752843902,29.2732183641463,0.0020149316097561,0.00241010482926829,0.00773196202439024,0.00678412895121951,0.00588817275609756,-23.98763324,14.18375177,3.24259288,"K20131113-240"
"241","241","Core","Kambah Pool",4.3743694e-06,9.57400971428571e-06,0.0187697703809524,0.00026534319047619,0.000258489119047619,2.08073023809524e-06,0.0029162935,0.00193141407142857,1.02675467428571,1.40712566666667e-07,1.79826880952381e-07,3.80043142857143e-08,9.41603071428571e-07,6.15099164285714e-05,0.000166770238095238,3.88062707142857e-07,2.93720421428571e-07,4.27518166666667e-07,3.78882857857143e-07,2.83431380952381e-07,0.00229297957142857,0.00226367578571429,2.44447047619048e-09,5.27727619047619e-09,8.2589119047619e-10,2.51372166666667e-05,2.56042142857143e-05,5.96872142857143e-10,1.67313357142857e-09,4.90150952380952e-09,3.526645e-09,6.4148619047619e-09,0.303034103904762,1.03303152716667,4306.7289167619,64.3661558509524,62.7035029633333,0.560320657619048,817.461549009524,753.680424685714,410701.869721429,0.0631354778809524,0.0859101790238095,0.0193222881904762,0.4886440605,33.7266043787381,92.9515678519048,0.227323969714286,0.186284316666667,0.279091263809524,0.263654453690476,0.24177113647619,2005.198595,1979.57251954762,0.00216904769047619,0.00568142219047619,0.00100364866666667,34.4530134711905,35.0930660321429,0.00082747480952381,0.00233976423809524,0.0070561755,0.00588714661904762,0.0132657288095238,-25.07592988,18.59215924,3.266439092,"K20131113-241"
