"pair.no","ind1.id","ind2.id","group","trioml","wang","lynchli","lynchrd","ritland","quellergt","dyadml"
"29964",29964,"147","A21","14A2",0,0.0318,0.026,-0.1497,-0.118,-0.3399,0
"29965",29965,"147","A22","14A2",0,0.0923,0.0852,-0.211,-0.1519,-0.3867,0
"29966",29966,"147","A23","14A2",0,0.1316,0.1232,-0.1397,-0.1019,-0.3085,0
"29967",29967,"147","A24","14A2",0,0.0883,0.0819,-0.1578,-0.1188,-0.3547,0
"29968",29968,"147","A37","14A3",0,0.1837,0.1771,-0.0397,-0.0293,-0.2801,0
"29969",29969,"147","A29","14A2",0,-0.0636,-0.0693,-0.1603,-0.1282,-0.2941,0
"29970",29970,"147","A30","14A3",0,0.171,0.1633,-0.1376,-0.0989,-0.3182,0
"29971",29971,"147","A31","14A3",0,0.2582,0.2502,-0.0765,-0.0527,-0.3072,0
"29972",29972,"147","A38","14A3",0,0.1183,0.1127,-0.121,-0.0891,-0.2842,0
"29973",29973,"147","A47","14A4",0,-0.0496,-0.0563,-0.1671,-0.1339,-0.3216,0
"29974",29974,"147","A39","14A3",0,0.1868,0.1784,-0.1597,-0.1117,-0.3557,0
"29975",29975,"147","A40","14A4",0,0.1382,0.1312,-0.0815,-0.0614,-0.2975,0
"29976",29976,"147","A41","14A4",0,0.1431,0.1371,-0.1536,-0.1092,-0.3194,0
"29977",29977,"147","A42","14A4",0,0.2291,0.222,-0.1514,-0.1019,-0.3935,0
"29978",29978,"147","A43","14A4",0,0.142,0.1361,-0.0124,-0.0095,-0.2652,0
"29979",29979,"147","A44","14A4",0,0.138,0.1298,-0.1614,-0.1177,-0.3587,0
"29980",29980,"147","A45","14A4",0,0.1276,0.1218,-0.0654,-0.0494,-0.2298,0
"29981",29981,"147","A46","14A4",0,0.0907,0.0839,-0.1447,-0.1087,-0.3085,0
"29982",29982,"147","A26","14A2",0,0.1455,0.1391,-0.0869,-0.0637,-0.2961,0
"29983",29983,"147","A36","14A3",0,0.0367,0.0284,-0.1076,-0.087,-0.3232,0
"29984",29984,"147","A33","14A3",0,0.1795,0.1732,-0.0712,-0.0524,-0.261,0
"29985",29985,"147","A34","14A3",0,0.1581,0.1545,-0.0425,-0.0322,-0.2705,0
"29986",29986,"147","A35","14A3",0,0.1554,0.1466,-0.1155,-0.0849,-0.2976,0
"29987",29987,"147","A48","14A4",0,0.1959,0.1917,-0.0014,-0.0011,-0.2059,0
"29988",29988,"147","A28","14A2",0,0.0344,0.0243,-0.0889,-0.07,-0.3067,0
"29989",29989,"160","161","1616",0.2643,0.242,0.2461,0.2565,0.2533,0.2995,0.2643
"29990",29990,"160","162","1616",0.016,0.0607,0.0651,0.015,0.0138,0.0791,0.016
"29991",29991,"160","165","1616",0.0797,0.0288,0.0278,0.0835,0.0884,0.1425,0.0797
"29992",29992,"160","175","1617",0,0.2261,0.2167,-0.0634,-0.0452,-0.3345,0
"29993",29993,"160","174","1617",0,0.2134,0.2074,-0.0344,-0.0252,-0.1583,0
"29994",29994,"160","166","1616",0.0073,0.1811,0.177,-0.0054,-0.0043,-0.0263,0.0073
"29995",29995,"160","167","1616",0,0.1267,0.1238,-0.0311,-0.026,-0.009,0
"29996",29996,"160","168","1616",0,-0.1176,-0.1107,-0.0875,-0.0868,-0.0515,0
"29997",29997,"160","169","1616",0.0131,0.0848,0.0847,0.0112,0.0103,0.0316,0.0131
"29998",29998,"160","181","1618",0.0366,0.0407,0.0435,0.0388,0.0378,0.0797,0.0367
"29999",29999,"160","173","1617",0,0.1833,0.1795,-0.0062,-0.005,-0.1187,0
"30000",30000,"160","290","1629",0,0.1315,0.1269,-0.0579,-0.0469,-0.0751,0
"30001",30001,"160","292","1629",0,0.1733,0.1713,-0.026,-0.0199,-0.0559,0
"30002",30002,"160","172","1617",0.088,0.1514,0.1521,0.0723,0.0649,0.0779,0.088
"30003",30003,"160","171","1617",0,0.2098,0.2012,-0.0955,-0.0661,-0.2907,0
"30004",30004,"160","170","1617",0,-0.0691,-0.062,-0.0662,-0.0635,-0.016,0
"30005",30005,"160","293","1629",0.0145,0.0775,0.0773,0.0021,0.0019,0.0177,0.0145
"30006",30006,"160","333","1633",0,0.132,0.1269,-0.095,-0.074,-0.1384,0
"30007",30007,"160","335","1633",0.0816,0.0706,0.0745,0.0735,0.0719,0.1393,0.0816
"30008",30008,"160","337","1633",0,-0.0556,-0.0498,-0.0611,-0.0587,0.004,0
"30009",30009,"160","323","1632",0.1465,0.2265,0.2268,0.1357,0.1182,0.1724,0.1469
"30010",30010,"160","324","1632",0,0.0346,0.031,-0.1147,-0.0992,-0.0995,0
"30011",30011,"160","327","1632",0.0016,0.0531,0.0526,0.0015,0.0014,0.0602,0.0016
"30012",30012,"160","80","1680",0,-0.1161,-0.1115,-0.1138,-0.1113,-0.0302,0
"30013",30013,"160","85","1685",0,-0.0488,-0.0465,-0.0887,-0.0837,-0.02,0
"30014",30014,"160","84","1684",0,-0.131,-0.1249,-0.1507,-0.143,-0.0834,0
"30015",30015,"160","83","1683",0,-0.0152,-0.0125,-0.1008,-0.0903,-0.0314,0
"30016",30016,"160","82","1682",0,0.0389,0.0372,-0.0848,-0.0745,-0.071,0
"30017",30017,"160","81","1681",0,-0.031,-0.025,-0.0385,-0.0368,0.029,0
"30018",30018,"160","91","1691",0,-0.044,-0.0435,-0.0444,-0.0441,0.0329,0
"30019",30019,"160","92","1692",0,-0.0604,-0.056,-0.0878,-0.0833,-0.0084,0
"30020",30020,"160","93","1693",0.0264,0.006,0.0062,0.0094,0.0094,0.0733,0.0264
"30021",30021,"160","86","1686",0.0211,0.0653,0.0684,-0.0289,-0.0253,0.0453,0.0211
"30022",30022,"160","87","1687",0,-0.0275,-0.0218,-0.0993,-0.0888,-0.01,0
"30023",30023,"160","88","1688",0,-0.0138,-0.0124,-0.0447,-0.0429,0.0506,0
"30024",30024,"160","89","1689",0,-0.1373,-0.1335,-0.1824,-0.1716,-0.1159,0
"30025",30025,"160","90","1690",0,-0.0496,-0.0467,-0.0955,-0.0894,-0.0071,0
"30026",30026,"160","94","1694",0,-0.0236,-0.0249,-0.0092,-0.0093,0.0333,0
"30027",30027,"160","128","1612",0,-0.0087,-0.0085,-0.0902,-0.083,-0.0546,0
"30028",30028,"160","127","1612",0,7e-04,0.001,-0.0449,-0.0427,-0.0032,0
"30029",30029,"160","132","1613",0.0332,0.0115,0.0135,0.0317,0.032,0.0807,0.0336
"30030",30030,"160","131","1613",0,0.0069,0.003,-0.1499,-0.1297,-0.1577,0
"30031",30031,"160","130","1613",0,-0.1445,-0.1417,-0.1308,-0.1304,-0.0781,0
"30032",30032,"160","129","1612",0,0.0108,0.0123,-0.0757,-0.0683,-0.0472,0
"30033",30033,"160","143","1614",0,0.2349,0.229,-0.0366,-0.0254,-0.1756,0
"30034",30034,"160","146","1614",0,0.1401,0.1366,-0.0267,-0.022,-0.1023,0
"30035",30035,"160","179","1617",0.032,-0.0298,-0.0279,-0.0447,-0.0433,0.0117,0.032
"30036",30036,"160","284","1628",0.0592,0.1628,0.1622,0.0518,0.0446,0.0634,0.0592
"30037",30037,"160","282","1628",0.0297,0.1495,0.1485,0.0285,0.0244,0.0211,0.0304
"30038",30038,"160","315","1631",0,0.1999,0.1919,-0.0859,-0.0614,-0.2808,0
"30039",30039,"160","317","1631",0.0035,0.1007,0.104,0.0029,0.0025,0.0763,0.0035
"30040",30040,"160","319","1631",0,0.0255,0.028,-0.0436,-0.0397,0.0072,0
"30041",30041,"160","296","1629",0,-0.1927,-0.1894,-0.1452,-0.1492,-0.1113,0
"30042",30042,"160","297","1629",0,0.1476,0.1423,-0.126,-0.0915,-0.2082,0
"30043",30043,"160","298","1629",0.0142,-0.0116,-0.0054,-0.0283,-0.0269,0.0316,0.0142
"30044",30044,"160","300","1630",0,0.1822,0.1733,-0.1263,-0.089,-0.3221,0
"30045",30045,"160","303","1630",0,-0.1017,-0.0994,-0.1057,-0.1035,-0.0945,0
"30046",30046,"160","304","1630",0,0.1801,0.1764,-0.0334,-0.0255,-0.1018,0
"30047",30047,"160","320","1632",0,-0.049,-0.0467,-0.0867,-0.0821,-0.0447,0
"30048",30048,"160","321","1632",0,-0.0283,-0.0249,-0.0474,-0.0455,0.0088,0
"30049",30049,"160","322","1632",0,-0.022,-0.0187,-0.0504,-0.0481,0.0224,0
"30050",30050,"160","329","1632",0,0.1522,0.1454,-0.1106,-0.0826,-0.2836,0
"30051",30051,"160","330","1633",0,0.1954,0.1857,-0.0977,-0.0705,-0.3294,0
"30052",30052,"160","339","1633",0,-0.093,-0.0933,-0.0436,-0.0455,-0.0127,0
"30053",30053,"160","341","1634",0,-0.12,-0.1208,-0.1005,-0.1023,-0.052,0
"30054",30054,"160","342","1634",0,-0.0658,-0.0653,-0.0953,-0.0918,-0.0471,0
"30055",30055,"160","348","1634",0,0.0265,0.0263,-0.0861,-0.0764,-0.0328,0
"30056",30056,"160","349","1634",0,0.0119,0.0092,-0.1674,-0.1398,-0.1608,0
"30057",30057,"160","351","1635",0,0.0567,0.059,-0.1189,-0.0948,-0.1227,0
"30058",30058,"160","A21","16A2",0.0424,-0.1672,-0.1586,-0.0324,-0.0348,0.0289,0.0424
"30059",30059,"160","A22","16A2",0.1336,0.0871,0.0919,0.1332,0.1359,0.1911,0.1341
"30060",30060,"160","A23","16A2",0.0879,0.03,0.0342,0.0881,0.0915,0.1504,0.0886
"30061",30061,"160","A24","16A2",0.0521,-0.0127,-0.0075,0.0541,0.0562,0.1059,0.0527
"30062",30062,"160","A37","16A3",0.1327,0.0677,0.075,0.1477,0.1543,0.1658,0.1329
"30063",30063,"160","A29","16A2",0.0829,-0.1042,-0.0957,0.0958,0.1085,0.1476,0.0829
"30064",30064,"160","A30","16A3",0.0098,0.0023,0.0058,0.0086,0.0084,0.0885,0.0098
"30065",30065,"160","A31","16A3",0,-0.0459,-0.0403,-0.049,-0.0472,0.005,0
"30066",30066,"160","A38","16A3",0.1722,0.1225,0.1261,0.1834,0.1909,0.2477,0.1725
"30067",30067,"160","A47","16A4",0.023,-0.1794,-0.1737,0.0056,0.0062,0.0746,0.023
"30068",30068,"160","A39","16A3",0.0427,6e-04,0.0055,-0.0071,-0.0068,0.0765,0.0427
"30069",30069,"160","A40","16A4",0,-0.0989,-0.0964,-0.041,-0.0426,0.026,0
"30070",30070,"160","A41","16A4",0.0843,0.0455,0.0495,0.0825,0.0835,0.1505,0.0843
"30071",30071,"160","A42","16A4",0.135,0.1726,0.1754,0.1365,0.1274,0.1981,0.1407
"30072",30072,"160","A43","16A4",0,-0.1316,-0.1328,-0.0462,-0.0495,3e-04,0
"30073",30073,"160","A44","16A4",0.0545,-0.0343,-0.0268,0.0043,0.0042,0.0622,0.0655
"30074",30074,"160","A45","16A4",0.017,-0.115,-0.108,0.0066,0.0071,0.0611,0.017
"30075",30075,"160","A46","16A4",0.1009,0.0264,0.0353,0.1095,0.1127,0.1732,0.1012
"30076",30076,"160","A26","16A2",0,-0.1697,-0.1619,-0.0632,-0.0667,-0.0234,0
"30077",30077,"160","A36","16A3",0.0515,-0.0663,-0.063,0.0519,0.0563,0.0989,0.0515
"30078",30078,"160","A33","16A3",0.0467,-0.0301,-0.023,0.0301,0.0307,0.09,0.0541
"30079",30079,"160","A34","16A3",0.0327,-0.0449,-0.0365,0.033,0.0339,0.0757,0.0327
"30080",30080,"160","A35","16A3",0.1325,0.1039,0.1073,0.1301,0.13,0.1928,0.1325
"30081",30081,"160","A48","16A4",0.1359,0.0568,0.0602,0.1151,0.12,0.1687,0.1408
"30082",30082,"160","A28","16A2",0,-0.2925,-0.2904,-0.0852,-0.0985,-0.0646,0
"30083",30083,"161","162","1616",0.1275,0.1667,0.1722,0.1134,0.1017,0.1634,0.1278
"30084",30084,"161","165","1616",0,-0.0781,-0.0765,-0.0314,-0.0323,0.0287,0
"30085",30085,"161","175","1617",0,0.2129,0.2027,-0.1299,-0.0905,-0.4195,0
"30086",30086,"161","174","1617",0,0.1836,0.1779,-0.1156,-0.0828,-0.2495,0
"30087",30087,"161","166","1616",0.0337,0.1624,0.1598,-0.0512,-0.0401,-0.0822,0.0337
"30088",30088,"161","167","1616",0.0393,0.1712,0.1748,0.0305,0.0249,0.0205,0.0393
"30089",30089,"161","168","1616",0,-0.0361,-0.0316,-0.0459,-0.0443,0.0013,0
"30090",30090,"161","169","1616",0.0104,0.0964,0.0984,0.0066,0.0058,0.022,0.0104
"30091",30091,"161","181","1618",0.0094,0.0205,0.0261,7e-04,7e-04,0.0379,0.0094
"30092",30092,"161","173","1617",0,0.1695,0.1686,-0.0379,-0.0295,-0.1757,0
"30093",30093,"161","290","1629",1e-04,0.1645,0.1624,-0.0379,-0.0299,-0.064,1e-04
"30094",30094,"161","292","1629",0.0283,0.229,0.2287,0.0223,0.0167,-0.0166,0.0283
"30095",30095,"161","172","1617",0.0472,0.101,0.1069,0.0144,0.0126,0.0018,0.0539
"30096",30096,"161","171","1617",0,0.253,0.2461,-0.0612,-0.0416,-0.2725,0
"30097",30097,"161","170","1617",0,-0.0271,-0.0175,-0.0409,-0.0382,0.002,0
"30098",30098,"161","293","1629",0.0034,0.0958,0.0972,0.0012,0.0011,0.0117,0.0034
"30099",30099,"161","333","1633",0,0.2085,0.2058,-0.02,-0.0152,-0.0703,0
"30100",30100,"161","335","1633",0,-0.052,-0.0456,-0.0686,-0.0652,0.005,0
"30101",30101,"161","337","1633",0.0355,0.0335,0.0386,-0.0037,-0.0035,0.0639,0.0355
"30102",30102,"161","323","1632",0.0714,0.1788,0.1817,0.0628,0.0533,0.1004,0.0723
"30103",30103,"161","324","1632",0.0488,0.1932,0.1909,0.0427,0.036,0.0503,0.0488
"30104",30104,"161","327","1632",0.0071,-0.0126,-0.0051,-0.0555,-0.051,-0.0218,0.0071
"30105",30105,"161","80","1680",0.0336,0.0304,0.0383,0.0264,0.0251,0.0871,0.0336
"30106",30106,"161","85","1685",0,0.0431,0.0479,-0.0098,-0.009,0.0481,0
"30107",30107,"161","84","1684",0,-0.0465,-0.0395,-0.0864,-0.08,-0.0238,0
"30108",30108,"161","83","1683",0,0.0124,0.0166,-0.0907,-0.0795,-0.0256,0
"30109",30109,"161","82","1682",0,-0.0199,-0.0176,-0.1612,-0.1384,-0.1648,0
"30110",30110,"161","81","1681",0,-0.057,-0.0489,-0.0819,-0.0766,-0.0131,0
"30111",30111,"161","91","1691",0,-0.0816,-0.0767,-0.0886,-0.0856,-0.0204,0
"30112",30112,"161","92","1692",0,-0.0145,-0.0081,-0.0618,-0.057,0.0098,0
"30113",30113,"161","93","1693",0,-0.0704,-0.0644,-0.0649,-0.0631,-0.0145,0
"30114",30114,"161","86","1686",0,0.0831,0.0883,-0.0291,-0.0248,0.0403,0
"30115",30115,"161","87","1687",0,0.0016,0.0104,-0.0835,-0.0728,-0.0038,0
"30116",30116,"161","88","1688",0,-0.067,-0.0581,-0.0892,-0.0836,-0.0139,0
"30117",30117,"161","89","1689",0,-0.093,-0.089,-0.167,-0.1529,-0.1001,0
"30118",30118,"161","90","1690",0,-0.0372,-0.03,-0.0898,-0.0821,-0.0133,0
"30119",30119,"161","94","1694",0,-0.1252,-0.1203,-0.1061,-0.105,-0.081,0
"30120",30120,"161","128","1612",0,-0.0183,-0.0136,-0.1079,-0.0966,-0.0901,0
"30121",30121,"161","127","1612",0,-0.0912,-0.0888,-0.1699,-0.1567,-0.1223,0
"30122",30122,"161","132","1613",0,-0.0878,-0.0857,-0.1012,-0.0988,-0.0389,0
"30123",30123,"161","131","1613",0,-0.0157,-0.0175,-0.2021,-0.1704,-0.2166,0
"30124",30124,"161","130","1613",0,-0.178,-0.1726,-0.1835,-0.1776,-0.136,0
"30125",30125,"161","129","1612",0.0926,0.1921,0.1934,0.0984,0.0866,0.1207,0.1005
"30126",30126,"161","143","1614",0,0.1993,0.1934,-0.1299,-0.0885,-0.2816,0
"30127",30127,"161","146","1614",0,0.1035,0.1038,-0.0859,-0.0692,-0.1809,0
"30128",30128,"161","179","1617",0,-0.1211,-0.1171,-0.1638,-0.1542,-0.104,0
"30129",30129,"161","284","1628",0.0499,0.1792,0.1793,0.0447,0.0377,0.0613,0.0506
"30130",30130,"161","282","1628",0.0027,0.1059,0.1096,-0.029,-0.0243,-0.0536,0.0027
"30131",30131,"161","315","1631",0,0.2036,0.1965,-0.1171,-0.0818,-0.3265,0
"30132",30132,"161","317","1631",0.1332,0.2236,0.2269,0.1151,0.0968,0.1788,0.1333
"30133",30133,"161","319","1631",0,0.0466,0.0542,-0.0274,-0.0242,0.0014,0
"30134",30134,"161","296","1629",0.0758,-0.0137,-0.0082,0.0113,0.0113,0.0336,0.0852
"30135",30135,"161","297","1629",0,0.2284,0.2244,-0.0432,-0.0307,-0.1346,0
"30136",30136,"161","298","1629",0.1205,0.159,0.161,0.1048,0.0966,0.1692,0.1205
"30137",30137,"161","300","1630",0,0.234,0.2275,-0.077,-0.0531,-0.2874,0
"30138",30138,"161","303","1630",0,-0.024,-0.0206,-0.0546,-0.0519,-0.0456,0
"30139",30139,"161","304","1630",0,0.2343,0.2306,-8e-04,-6e-04,-0.0649,0
"30140",30140,"161","320","1632",0,0.0032,0.0073,-0.0609,-0.0557,-0.0179,0
"30141",30141,"161","321","1632",0.0044,0.0182,0.0259,-0.0058,-0.0054,0.0339,0.0044
"30142",30142,"161","322","1632",0,-0.0689,-0.0612,-0.1056,-0.098,-0.0442,0
"30143",30143,"161","329","1632",0,0.1697,0.1624,-0.1313,-0.0959,-0.3076,0
"30144",30144,"161","330","1633",0,0.2109,0.2027,-0.1112,-0.0784,-0.3576,0
"30145",30145,"161","339","1633",0,-0.1034,-0.1016,-0.08,-0.0807,-0.0461,0
"30146",30146,"161","341","1634",0,-0.1732,-0.1696,-0.1617,-0.1601,-0.1248,0
"30147",30147,"161","342","1634",0,-0.0675,-0.0674,-0.1288,-0.1212,-0.0732,0
"30148",30148,"161","348","1634",0.0184,0.1592,0.1553,0.0155,0.0135,0.0811,0.0184
"30149",30149,"161","349","1634",0,0.0615,0.06,-0.1374,-0.1121,-0.1359,0
"30150",30150,"161","351","1635",0.0447,0.2193,0.219,0.0343,0.0267,0.0351,0.0447
"30151",30151,"161","A21","16A2",0,-0.1711,-0.1621,-0.0616,-0.0641,0.0091,0
"30152",30152,"161","A22","16A2",0.078,0.0425,0.0498,0.0845,0.0842,0.1397,0.0786
"30153",30153,"161","A23","16A2",0.072,0.0327,0.0386,0.0757,0.0764,0.1366,0.0726
"30154",30154,"161","A24","16A2",0.0701,0.0164,0.0241,0.0857,0.088,0.1282,0.0753
"30155",30155,"161","A37","16A3",0.0165,-0.0362,-0.0291,0.0181,0.0182,0.0461,0.017
"30156",30156,"161","A29","16A2",0.0453,-0.1615,-0.153,0.0267,0.0295,0.0923,0.0453
"30157",30157,"161","A30","16A3",0,-0.1963,-0.1855,-0.1698,-0.165,-0.0963,0
"30158",30158,"161","A31","16A3",0.0343,0.0069,0.0136,-0.0211,-0.0198,0.0304,0.0343
"30159",30159,"161","A38","16A3",0.1271,0.0738,0.0795,0.1258,0.1276,0.1885,0.1274
"30160",30160,"161","A47","16A4",0.0651,-0.1299,-0.1263,0.0347,0.0387,0.1094,0.0698
"30161",30161,"161","A39","16A3",0.0766,0.1062,0.1108,0.0775,0.0729,0.1568,0.0775
"30162",30162,"161","A40","16A4",0.0858,0.0893,0.0882,0.0826,0.0816,0.159,0.0858
"30163",30163,"161","A41","16A4",0.0681,0.0043,0.0095,0.0222,0.0218,0.099,0.0742
"30164",30164,"161","A42","16A4",0.0392,0.0943,0.0989,0.0377,0.0343,0.1001,0.0398
"30165",30165,"161","A43","16A4",0,-0.2038,-0.2004,-0.1097,-0.1153,-0.0562,0
"30166",30166,"161","A44","16A4",0.1244,0.0751,0.0825,0.0972,0.0949,0.1592,0.1269
"30167",30167,"161","A45","16A4",0.0521,-0.0353,-0.0276,0.0537,0.0558,0.1053,0.053
"30168",30168,"161","A46","16A4",0.0449,-0.0316,-0.0239,0.0214,0.0213,0.1074,0.0449
"30169",30169,"161","A26","16A2",0,-0.0936,-0.0862,-0.0204,-0.021,0.0249,0
"30170",30170,"161","A36","16A3",0.1567,0.031,0.0365,0.1592,0.1747,0.1951,0.1656
"30171",30171,"161","A33","16A3",0.1516,0.1285,0.1338,0.1513,0.1503,0.2162,0.1517
"30172",30172,"161","A34","16A3",0.0719,0.0237,0.0306,0.0808,0.0821,0.1326,0.0727
"30173",30173,"161","A35","16A3",0.1595,0.1197,0.1275,0.1619,0.1611,0.2148,0.1599
"30174",30174,"161","A48","16A4",0.1045,0.0504,0.0582,0.1054,0.1059,0.146,0.1045
"30175",30175,"161","A28","16A2",0,-0.2165,-0.2139,-0.0463,-0.0516,-0.022,0
"30176",30176,"162","165","1616",0.2049,0.2386,0.2408,0.2303,0.2201,0.2756,0.2203
"30177",30177,"162","175","1617",0,0.2813,0.2687,-0.1388,-0.0924,-0.4557,0
"30178",30178,"162","174","1617",0,0.2365,0.2284,-0.1475,-0.1006,-0.2866,0
"30179",30179,"162","166","1616",0.027,0.2572,0.254,-0.016,-0.0118,-0.0425,0.027
"30180",30180,"162","167","1616",0.115,0.3052,0.3059,0.107,0.0823,0.1128,0.1222
"30181",30181,"162","168","1616",0,0.0898,0.088,-0.0143,-0.0128,0.0626,0
"30182",30182,"162","169","1616",0.1463,0.2662,0.2703,0.1452,0.1213,0.1489,0.1598
"30183",30183,"162","181","1618",0.0025,0.0215,0.0241,-0.0855,-0.0754,-0.0278,0.0025
"30184",30184,"162","173","1617",0.0371,0.2285,0.2222,-0.0772,-0.057,-0.1957,0.0371
"30185",30185,"162","290","1629",0,0.2105,0.2068,-0.0667,-0.05,-0.0878,0
"30186",30186,"162","292","1629",0,0.2494,0.2452,-0.0617,-0.0438,-0.0757,0
"30187",30187,"162","172","1617",0,0.0875,0.089,-0.0972,-0.0801,-0.0886,0
"30188",30188,"162","171","1617",0.0084,0.3092,0.2997,-0.0886,-0.0574,-0.307,0.0084
"30189",30189,"162","170","1617",0.1305,0.21,0.2129,0.1158,0.1011,0.1797,0.1312
"30190",30190,"162","293","1629",0.0102,0.1226,0.1231,-0.0484,-0.0405,-0.0277,0.0102
"30191",30191,"162","333","1633",0.0074,0.2253,0.2222,-0.0807,-0.058,-0.1423,0.0074
"30192",30192,"162","335","1633",0.0452,0.1195,0.1231,0.0337,0.0301,0.1162,0.0452
"30193",30193,"162","337","1633",0.0334,0.1395,0.1391,0.0124,0.0108,0.1099,0.0334
"30194",30194,"162","323","1632",0.0661,0.2347,0.2355,0.0539,0.0433,0.1059,0.0661
"30195",30195,"162","324","1632",0.015,0.1787,0.1763,-0.0453,-0.0361,-0.034,0.015
"30196",30196,"162","327","1632",0.0736,0.1877,0.1913,0.0823,0.071,0.1246,0.0758
"30197",30197,"162","80","1680",0,0.0038,0.0115,-0.0705,-0.0627,0.0031,0
"30198",30198,"162","85","1685",0,-0.0531,-0.0473,-0.1817,-0.1569,-0.1098,0
"30199",30199,"162","84","1684",0,-0.0156,-0.0101,-0.1319,-0.1146,-0.0537,0
"30200",30200,"162","83","1683",0,0.0648,0.0675,-0.1204,-0.0987,-0.043,0
"30201",30201,"162","82","1682",0,0.1246,0.1204,-0.1102,-0.089,-0.0802,0
"30202",30202,"162","81","1681",0,0.0732,0.0774,-0.0381,-0.0332,0.0486,0
"30203",30203,"162","91","1691",0,-0.0019,0.0023,-0.0746,-0.0676,-0.0016,0
"30204",30204,"162","92","1692",0,3e-04,0.0055,-0.1208,-0.1048,-0.031,0
"30205",30205,"162","93","1693",0,0.0142,0.021,-0.0332,-0.0302,0.0111,0
"30206",30206,"162","86","1686",0,0.0426,0.049,-0.141,-0.1139,-0.0626,0
"30207",30207,"162","87","1687",0,0.0078,0.0146,-0.1643,-0.1349,-0.0609,0
"30208",30208,"162","88","1688",0,-0.0855,-0.0786,-0.195,-0.171,-0.098,0
"30209",30209,"162","89","1689",0,-0.0289,-0.0256,-0.1763,-0.1516,-0.1005,0
"30210",30210,"162","90","1690",0,-0.0578,-0.0507,-0.1888,-0.1616,-0.1001,0
"30211",30211,"162","94","1694",0,-0.1053,-0.1003,-0.1497,-0.1389,-0.1224,0
"30212",30212,"162","128","1612",0,0.0764,0.0753,-0.1056,-0.0892,-0.0552,0
"30213",30213,"162","127","1612",0,0.1051,0.1006,-0.0597,-0.0517,0.0145,0
"30214",30214,"162","132","1613",0,-0.0121,-0.0124,-0.1024,-0.0939,-0.0226,0
"30215",30215,"162","131","1613",0,0.1752,0.1696,-0.0795,-0.0631,-0.0735,0
"30216",30216,"162","130","1613",0,0.0682,0.07,-0.0134,-0.0121,0.0445,0
"30217",30217,"162","129","1612",0.1121,0.2679,0.2656,0.0969,0.08,0.1418,0.113
"30218",30218,"162","143","1614",0.0576,0.325,0.3183,-0.0391,-0.0255,-0.1935,0.0591
"30219",30219,"162","146","1614",0,0.1872,0.1857,-0.0735,-0.0558,-0.1709,0
"30220",30220,"162","179","1617",0,0.0701,0.0707,-0.0537,-0.0471,0.0221,0
"30221",30221,"162","284","1628",0.0799,0.2659,0.2644,0.0653,0.0517,0.0905,0.0825
"30222",30222,"162","282","1628",0.0302,0.2074,0.2068,-0.0062,-0.0049,-0.0119,0.0302
"30223",30223,"162","315","1631",0,0.261,0.2501,-0.1521,-0.1015,-0.3726,0
"30224",30224,"162","317","1631",0.0868,0.2697,0.2683,0.0716,0.0566,0.1705,0.0868
"30225",30225,"162","319","1631",0.0561,0.1703,0.1738,0.0226,0.0188,0.0748,0.0588
"30226",30226,"162","296","1629",0,-0.0752,-0.0722,-0.1359,-0.1258,-0.0937,0
"30227",30227,"162","297","1629",0.0896,0.3385,0.3338,0.0256,0.0173,-0.0628,0.0901
"30228",30228,"162","298","1629",0.0871,0.1835,0.1881,0.0828,0.0714,0.1454,0.0878
"30229",30229,"162","300","1630",0.0358,0.2951,0.2904,-0.0577,-0.038,-0.3088,0.0358
"30230",30230,"162","303","1630",0,0.0217,0.0241,-0.083,-0.0737,-0.0652,0
"30231",30231,"162","304","1630",0.0244,0.2867,0.2811,-0.0299,-0.0211,-0.0894,0.0244
"30232",30232,"162","320","1632",0.0342,0.1336,0.1359,0.0111,0.0096,0.0563,0.0342
"30233",30233,"162","321","1632",0,0.0967,0.1014,-0.0057,-0.005,0.0521,0
"30234",30234,"162","322","1632",0.1019,0.1721,0.1789,0.088,0.0766,0.1438,0.1021
"30235",30235,"162","329","1632",0,0.2232,0.216,-0.1425,-0.0992,-0.349,0
"30236",30236,"162","330","1633",0,0.2487,0.2377,-0.162,-0.109,-0.444,0
"30237",30237,"162","339","1633",0,-0.0504,-0.053,-0.1116,-0.1055,-0.0575,0
"30238",30238,"162","341","1634",0,0.0655,0.0642,-0.0054,-0.005,0.0477,0
"30239",30239,"162","342","1634",0,0.0453,0.0458,-0.0812,-0.0714,-0.0213,0
"30240",30240,"162","348","1634",0,0.1709,0.1687,-0.0398,-0.0323,0.0306,0
"30241",30241,"162","349","1634",0,0.1591,0.1572,-0.1028,-0.0792,-0.0936,0
"30242",30242,"162","351","1635",0.0213,0.2318,0.2292,-0.0472,-0.0347,-0.026,0.0213
"30243",30243,"162","A21","16A2",0.1014,0.0691,0.0735,0.1043,0.1023,0.1753,0.102
"30244",30244,"162","A22","16A2",0.0409,0.0369,0.0453,0.0305,0.0285,0.0928,0.0409
"30245",30245,"162","A23","16A2",0.1063,0.1292,0.1298,0.0969,0.0914,0.1742,0.1063
"30246",30246,"162","A24","16A2",0.0338,0.0297,0.0367,0.0242,0.0227,0.0887,0.0338
"30247",30247,"162","A37","16A3",0.0442,0.0669,0.0686,0.0444,0.0421,0.0933,0.0448
